Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
131,1.2920619721254094,18.0,1.2,18.213479182942418,2.329419558002677,1.1573041634115164,1.129419558002677
132,0.6712910904602871,18.2,1.6,18.60859471748824,1.6089832476777812,0.7217189434976483,0.7217966495355562
133,0.002232780906109423,18.2,1.4,18.99981035880186,1.0002359947951323,0.7999620717603719,0.4000471989590265
134,0.6931630610802753,18.0,1.4,18.500006827770623,1.5000087735752285,0.9000013655541246,0.7000052641451371
135,0.02621649601221581,18.2,1.4,18.996605756218845,1.0033943036044046,0.7993211512437689,0.4020365821626427
136,0.69341756494171,18.6,1.2,18.49994466848208,1.499989550645682,0.500011066303584,0.49999373038740913
137,1.128988573520284,18.2,1.4,18.0242246175081,1.97575687984071,0.60484492350162,0.595151375968142
138,0.7037582720317314,17.6,1.8,18.48682056105857,1.4895710467093908,1.092092336635141,0.7020857906581218
139,1.1950579860575243,18.2,1.4,18.042018798763536,1.937744391158963,0.6084037597527072,0.5875488782317926
140,1.4989950476561607,17.6,1.8,17.880665521107424,2.414931478560905,0.8238668957785151,0.8489588871365429
141,1.7229897384159212,17.6,1.6,17.424137022483364,3.1194259563488758,1.315172595503327,1.5194259563488757
142,1.5561972690593067,17.8,2.0,17.76907905598978,3.0324327343397237,1.0461841888020438,1.4194596406038342
143,1.020511540231238,18.2,2.2,18.33561139796458,2.340518287818491,0.6671222795929161,1.0681036575636982
144,0.6525994129203936,17.8,2.4,18.647003421948693,1.647748655143203,0.9882020531692156,1.0113508069140784
145,0.7766571703395051,18.2,2.2,18.80271184782625,1.2656434790454443,0.7605423695652498,1.146871304190911
146,1.067300410690485,18.4,2.2,18.45046230292848,1.666301681344025,0.4900924605856957,0.8002189911935847
147,0.22459086616363938,18.6,1.8,18.96245516596991,1.049125713455848,0.407508966806018,0.7901748573088303
148,0.6968139232396422,18.4,1.8,18.50165243323237,1.5024547667800239,0.6996695133535262,0.6995090466439953
149,0.04210320002224804,18.2,1.8,18.9941466302494,1.0058821406179812,0.79882932604988,0.7988235718764038
150,0.6931859200889011,18.4,1.8,18.499938647486616,1.4999441195270915,0.7000122705026769,0.8999888239054183
151,1.1146284108919209,18.4,2.0,18.01910560117994,1.980786052997754,0.7961788797640118,0.8038427894004492
152,1.2272759475901136,18.2,2.0,18.347961967806363,1.7097835790683866,0.6695923935612725,1.1419567158136774
153,1.285945660626791,18.8,2.0,18.139563576545896,2.0457374757449176,0.7162618540724622,0.8091474951489837
154,0.7549101832131098,18.6,2.4,18.521213304074088,1.5427505171030143,0.4957573391851824,0.8572494828969857
155,1.290566309822687,18.6,2.6,18.153836585155677,1.916685597101927,0.5692326829688646,1.0499886417388438
156,1.36393708344935,18.0,2.2,17.864285798690478,2.620599209028004,0.48142852078571324,1.1241198418056009
157,1.888849430406174,18.0,2.0,17.794696173282546,2.8343061223051276,0.8410607653434908,1.3668612244610254
158,1.3197360722154867,18.2,2.0,18.045724026734966,2.9040440801132092,0.9908551946530068,0.9808088160226418
